genome_len,seed,read_len,step,true_adjacent_overlap,mismatch_rate,expected_pairwise_identity,reads,pairs_scanned,min_overlap,min_identity,fft_raw_candidates,fft_raw_adjacent,fft_raw_jump,fft_raw_wrong,fft_raw_missing_adjacent,fft_raw_precision,fft_raw_recall,fft_best_candidates,fft_best_adjacent,fft_best_wrong,fft_best_missing_adjacent,fft_best_precision,fft_best_recall,fft_seconds,c_fft_raw_candidates,c_fft_raw_adjacent,c_fft_raw_jump,c_fft_raw_wrong,c_fft_raw_missing_adjacent,c_fft_raw_precision,c_fft_raw_recall,c_fft_best_candidates,c_fft_best_adjacent,c_fft_best_wrong,c_fft_best_missing_adjacent,c_fft_best_precision,c_fft_best_recall,c_fft_seconds,speedup_python_fft_vs_c_fft,c_raw_common_edges,c_raw_only_python_fft,c_raw_only_c_fft,c_best_common_edges,c_best_only_python_fft,c_best_only_c_fft,c_fft_status,minimap_raw_candidates,minimap_raw_adjacent,minimap_raw_jump,minimap_raw_wrong,minimap_raw_missing_adjacent,minimap_raw_precision,minimap_raw_recall,minimap_best_candidates,minimap_best_adjacent,minimap_best_wrong,minimap_best_missing_adjacent,minimap_best_precision,minimap_best_recall,minimap_seconds,speedup_minimap_vs_fft,raw_common_edges,raw_only_fft,raw_only_minimap,best_common_edges,best_only_fft,best_only_minimap,minimap_status,minimap_extra_args
12000,20260622,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47922564499999964,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.158530582,3.022922384779989,41,0,0,21,0,0,ok,10,7,3,0,14,1.0,0.3333333333333333,9,7,0,14,1.0,0.3333333333333333,0.0065798990000018875,72.83176307111434,10,31,0,7,14,2,ok,
12000,20260618,1500,500,1000,0.1,0.8133333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47699234599998874,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.158027582,3.0184119757017402,41,0,0,21,0,0,ok,4,3,1,0,18,1.0,0.14285714285714285,4,3,0,18,1.0,0.14285714285714285,0.0069274989999996706,68.85491372860703,4,37,0,3,18,1,ok,
12000,20260619,1500,500,1000,0.1,0.8133333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4781460450000026,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.155706182,3.0708224866755938,41,0,0,21,0,0,ok,3,1,2,0,20,1.0,0.047619047619047616,3,1,0,20,1.0,0.047619047619047616,0.006277998999991041,76.1621728516817,3,38,0,1,20,2,ok,
12000,20260620,1500,500,1000,0.1,0.8133333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47309394500000224,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.161168781,2.9353944483826693,41,0,0,21,0,0,ok,3,3,0,0,18,1.0,0.14285714285714285,3,3,0,18,1.0,0.14285714285714285,0.006911498999997434,68.45026599876205,3,38,0,3,18,0,ok,
12000,20260621,1500,500,1000,0.1,0.8133333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47926364499998897,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.157120482,3.0502938821177303,41,0,0,21,0,0,ok,3,3,0,0,18,1.0,0.14285714285714285,3,3,0,18,1.0,0.14285714285714285,0.0064459990000074185,74.35056148774416,3,38,0,3,18,0,ok,
12000,20260622,1500,500,1000,0.1,0.8133333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.46725814600000604,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.157138781,2.9735380599650063,41,0,0,21,0,0,ok,3,2,1,0,19,1.0,0.09523809523809523,3,2,0,19,1.0,0.09523809523809523,0.006971799000012879,67.02117287075299,3,38,0,2,19,1,ok,
12000,20260618,1500,500,1000,0.12,0.7792,22,462,400,0.75,39,21,18,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4799657439999976,39,21,18,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159518584,3.008839045361621,39,0,0,21,0,0,ok,1,1,0,0,20,1.0,0.047619047619047616,1,1,0,20,1.0,0.047619047619047616,0.007137799999995309,67.24281207099008,1,38,0,1,20,0,ok,
12000,20260619,1500,500,1000,0.12,0.7792,22,462,400,0.75,40,21,19,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4789807690000032,40,21,19,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.15623799,3.0657125645305805,40,0,0,21,0,0,ok,0,0,0,0,21,0.0,0.0,0,0,0,21,0.0,0.0,0.0066685989999939466,71.82629649802574,0,40,0,0,21,0,ok,
12000,20260620,1500,500,1000,0.12,0.7792,22,462,400,0.75,39,21,18,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.48422036800000967,39,21,18,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.15919369,3.041705786203019,39,0,0,21,0,0,ok,1,1,0,0,20,1.0,0.047619047619047616,1,1,0,20,1.0,0.047619047619047616,0.006467198999999368,74.87327481341721,1,38,0,1,20,0,ok,
12000,20260621,1500,500,1000,0.12,0.7792,22,462,400,0.75,38,20,18,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.4773012689999945,38,20,18,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.158413289,3.013012809802809,38,0,0,21,0,0,ok,1,1,0,0,20,1.0,0.047619047619047616,1,1,0,20,1.0,0.047619047619047616,0.006660300000007169,71.66362911572763,1,37,0,1,20,0,ok,
